Image number;Picture;Method;Execution time (s);Valid match
35;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_005.png;TM_CCOEFF_NORMED;0.022972583770751953;True
35;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_005.png;TM_CCORR_NORMED;0.0180206298828125;True
35;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_005.png;TM_SQDIFF;0.019993066787719727;True
36;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_006.png;SIFT;0.13299298286437988;False
36;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_006.png;ORB;0.027974605560302734;False
36;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_006.png;TM_CCOEFF_NORMED;0.022971153259277344;False
36;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_006.png;TM_CCORR_NORMED;0.018000364303588867;False
36;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_006.png;TM_SQDIFF;0.019008636474609375;False
37;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_007.png;SIFT;0.15302801132202148;False
37;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_007.png;ORB;0.027001142501831055;False
37;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_007.png;TM_CCOEFF_NORMED;0.023036479949951172;True
37;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_007.png;TM_CCORR_NORMED;0.021000146865844727;True
37;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_007.png;TM_SQDIFF;0.02000117301940918;True
38;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_008.png;SIFT;0.15699076652526855;False
38;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_008.png;ORB;0.033034324645996094;False
38;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_008.png;TM_CCOEFF_NORMED;0.023029088973999023;True
38;../storage/dataset_alter/dataset1/noise/img_12.png ../storage/dataset/dataset1_templates/128/img_12_008.png;TM_CCORR_NORMED;0.017999887466430664;True
