Image number;Picture;Method;Execution time (s);Valid match
14;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_004.png;TM_CCORR_NORMED;0.006032466888427734;False
14;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_004.png;TM_SQDIFF;0.005997180938720703;False
14;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_004.png;CUSTOM_TM_METHOD;0.04799985885620117;False
15;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_005.png;SIFT;0.11702394485473633;False
15;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_005.png;ORB;0.29500770568847656;False
15;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_005.png;TM_CCOEFF_NORMED;0.0109710693359375;False
15;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_005.png;TM_CCORR_NORMED;0.008002519607543945;False
15;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_005.png;TM_SQDIFF;0.006997108459472656;False
15;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_005.png;CUSTOM_TM_METHOD;0.042999982833862305;False
16;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_006.png;SIFT;0.10803389549255371;False
16;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_006.png;ORB;0.1589980125427246;False
16;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_006.png;TM_CCOEFF_NORMED;0.007996082305908203;False
16;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_006.png;TM_CCORR_NORMED;0.006001710891723633;False
16;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_006.png;TM_SQDIFF;0.0060002803802490234;False
16;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_006.png;CUSTOM_TM_METHOD;0.047014713287353516;False
17;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_007.png;SIFT;0.1250007152557373;False
