Image number;Picture;Method;Execution time (s);Valid match
109;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_009.png;TM_SQDIFF;0.016000032424926758;False
110;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_010.png;SIFT;0.12051057815551758;False
110;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_010.png;ORB;0.009990453720092773;False
110;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_010.png;TM_CCOEFF_NORMED;0.021003007888793945;False
110;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_010.png;TM_CCORR_NORMED;0.016005992889404297;False
110;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_010.png;TM_SQDIFF;0.017997026443481445;False
111;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_001.png;SIFT;0.1080014705657959;False
111;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_001.png;ORB;0.9425487518310547;False
111;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_001.png;TM_CCOEFF_NORMED;None;False
111;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_001.png;TM_CCORR_NORMED;None;False
111;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_001.png;TM_SQDIFF;None;False
112;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_002.png;SIFT;0.07799577713012695;False
112;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_002.png;ORB;0.5730111598968506;False
112;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_002.png;TM_CCOEFF_NORMED;None;False
112;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_002.png;TM_CCORR_NORMED;None;False
112;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_002.png;TM_SQDIFF;None;False
113;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_003.png;SIFT;0.08504199981689453;False
113;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_003.png;ORB;0.8999872207641602;False
113;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_003.png;TM_CCOEFF_NORMED;None;False
113;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_003.png;TM_CCORR_NORMED;None;False
113;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_003.png;TM_SQDIFF;None;False
114;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_004.png;SIFT;0.07700657844543457;False
