Image number;Picture;Method;Execution time (s);Valid match
21;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_001.png;TM_CCORR_NORMED;0.020998716354370117;True
21;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_001.png;TM_SQDIFF;0.018999576568603516;True
21;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_001.png;CUSTOM_TM_METHOD;0.11800146102905273;True
22;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_002.png;SIFT;0.13199973106384277;False
22;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_002.png;ORB;0.01600193977355957;False
22;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_002.png;TM_CCOEFF_NORMED;0.025010108947753906;True
22;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_002.png;TM_CCORR_NORMED;0.021004438400268555;True
22;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_002.png;TM_SQDIFF;0.020004749298095703;True
22;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_002.png;CUSTOM_TM_METHOD;0.1249840259552002;True
23;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_003.png;SIFT;0.13396477699279785;True
23;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_003.png;ORB;0.0449674129486084;True
23;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_003.png;TM_CCOEFF_NORMED;0.024999380111694336;True
23;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_003.png;TM_CCORR_NORMED;0.01999974250793457;True
23;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_003.png;TM_SQDIFF;0.019999980926513672;True
23;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_003.png;CUSTOM_TM_METHOD;0.11796879768371582;True
24;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_004.png;SIFT;0.1391434669494629;True
24;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_004.png;ORB;0.056005239486694336;True
